timestamp,heart rate zone type,kcal,data source
2026-05-01T14:16:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13656,Fitbit App
2026-05-01T14:17:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:18:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:19:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:20:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:21:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:22:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:23:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:24:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:25:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:26:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:27:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:28:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:29:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:30:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:31:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:32:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:33:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:34:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:35:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:36:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:37:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:38:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:39:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:40:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:41:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:42:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:43:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:44:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:45:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:46:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:47:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:48:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:49:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:50:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:51:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:52:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:53:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:54:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:55:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:56:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:57:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:58:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T14:59:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:00:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:01:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:02:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:03:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:04:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:05:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:06:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:07:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:08:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:09:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:10:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:11:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:12:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:13:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:14:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:15:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:16:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:17:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:18:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:19:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:20:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:21:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:22:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:23:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:24:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:25:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:26:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:27:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:28:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:29:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:30:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:31:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:32:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:33:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:34:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:35:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:36:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:37:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:38:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:39:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:40:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:41:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:42:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:43:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:44:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:45:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:46:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:47:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:48:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:49:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:50:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:51:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:52:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:53:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:54:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:55:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:56:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:57:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:58:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T15:59:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:00:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:01:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:02:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:03:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:04:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:05:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:06:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:07:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:08:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:09:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:10:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:11:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:12:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:13:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:14:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:15:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:16:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:17:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:18:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:19:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:20:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:21:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:22:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:23:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:24:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:25:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:26:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:27:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:28:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:29:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:30:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:31:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:32:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:33:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:34:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:35:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:36:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:37:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:38:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:39:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:40:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:41:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:42:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:43:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:44:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:45:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:46:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:47:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:48:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:49:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:50:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:51:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:52:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:53:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:54:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:55:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:56:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:57:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:58:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T16:59:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:00:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:01:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:02:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:03:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:04:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:05:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:06:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:07:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:08:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:09:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:10:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:11:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:12:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:13:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:14:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:15:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:16:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:17:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:18:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:19:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:20:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:21:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:22:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:23:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:24:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:25:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:26:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:27:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:28:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:29:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:30:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:31:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:32:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:33:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:34:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:35:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:36:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:37:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:38:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:39:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:40:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:41:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:42:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:43:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:44:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:45:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:46:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:47:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:48:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:49:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:50:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:51:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:52:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:53:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:54:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:55:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:56:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:57:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:58:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13657,Fitbit App
2026-05-01T17:59:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:00:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:01:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:02:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:03:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:04:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:05:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:06:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:07:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:08:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:09:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:10:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:11:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:12:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:13:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:14:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:15:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:16:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:17:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:18:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:19:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:20:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:21:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:22:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:23:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:24:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:25:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:26:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:27:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:28:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
2026-05-01T18:29:20Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.13658,Fitbit App
